#Lambda	Flux
22.179	0.02288
22.180	0.02143
22.181	0.01998
22.182	0.01854
22.183	0.01710
22.184	0.01568
22.185	0.01427
22.186	0.01289
22.187	0.01152
22.188	0.01017
22.189	0.00885
22.190	0.00756
22.191	0.00631
22.192	0.00509
22.193	0.00390
22.194	0.00276
22.195	0.00166
22.196	0.00061
22.197	-0.00039
22.198	-0.00135
22.199	-0.00227
22.200	-0.00318
22.201	-0.00406
22.202	-0.00492
22.203	-0.00575
22.204	-0.00656
22.205	-0.00734
22.206	-0.00809
22.207	-0.00881
22.208	-0.00950
22.209	-0.01015
22.210	-0.01077
22.211	-0.01135
22.212	-0.01190
22.213	-0.01241
22.214	-0.01288
22.215	-0.01331
22.216	-0.01369
22.217	-0.01403
22.218	-0.01433
22.219	-0.01458
22.220	-0.01479
22.221	-0.01495
22.222	-0.01505
22.223	-0.01511
22.224	-0.01511
22.225	-0.01506
22.226	-0.01496
22.227	-0.01481
22.228	-0.01461
22.229	-0.01437
22.230	-0.01409
22.231	-0.01376
22.232	-0.01340
22.233	-0.01299
22.234	-0.01256
22.235	-0.01208
22.236	-0.01158
22.237	-0.01104
22.238	-0.01047
22.239	-0.00988
22.240	-0.00925
22.241	-0.00861
22.242	-0.00794
22.243	-0.00725
22.244	-0.00654
22.245	-0.00582
22.246	-0.00507
22.247	-0.00432
22.248	-0.00353
22.249	-0.00269
22.250	-0.00180
22.251	-0.00088
22.252	0.00009
22.253	0.00109
22.254	0.00213
22.255	0.00319
22.256	0.00429
22.257	0.00540
22.258	0.00654
22.259	0.00770
22.260	0.00887
22.261	0.01005
22.262	0.01124
22.263	0.01244
22.264	0.01364
22.265	0.01484
22.266	0.01603
22.267	0.01722
22.268	0.01840
22.269	0.01957
22.270	0.02072
22.271	0.02185
22.272	0.02297
22.273	0.02408
22.274	0.02522
22.275	0.02637
22.276	0.02753
22.277	0.02869
22.278	0.02987
22.279	0.03105
22.280	0.03223
22.281	0.03342
22.282	0.03460
22.283	0.03578
22.284	0.03696
22.285	0.03813
22.286	0.03929
22.287	0.04044
22.288	0.04158
22.289	0.04270
22.290	0.04380
22.291	0.04489
22.292	0.04596
22.293	0.04700
22.294	0.04803
22.295	0.04902
22.296	0.04998
22.297	0.05092
22.298	0.05184
22.299	0.05275
22.300	0.05364
22.301	0.05451
22.302	0.05537
22.303	0.05622
22.304	0.05705
22.305	0.05786
22.306	0.05866
22.307	0.05945
22.308	0.06022
22.309	0.06097
22.310	0.06171
22.311	0.06243
22.312	0.06314
22.313	0.06384
22.314	0.06451
22.315	0.06518
22.316	0.06582
22.317	0.06646
22.318	0.06707
22.319	0.06767
22.320	0.06826
22.321	0.06883
22.322	0.06938
22.323	0.06992
22.324	0.07043
22.325	0.07092
22.326	0.07139
22.327	0.07185
22.328	0.07229
22.329	0.07271
22.330	0.07311
22.331	0.07351
22.332	0.07388
22.333	0.07424
22.334	0.07459
22.335	0.07493
22.336	0.07526
22.337	0.07557
22.338	0.07588
22.339	0.07618
22.340	0.07647
22.341	0.07675
22.342	0.07703
22.343	0.07730
22.344	0.07756
22.345	0.07783
22.346	0.07808
22.347	0.07834
22.348	0.07858
22.349	0.07882
22.350	0.07904
22.351	0.07926
22.352	0.07947
22.353	0.07967
22.354	0.07986
22.355	0.08005
22.356	0.08022
22.357	0.08038
22.358	0.08054
22.359	0.08069
22.360	0.08083
22.361	0.08096
22.362	0.08108
22.363	0.08120
22.364	0.08130
22.365	0.08140
22.366	0.08149
22.367	0.08157
22.368	0.08164
22.369	0.08170
22.370	0.08176
22.371	0.08181
22.372	0.08185
22.373	0.08189
22.374	0.08192
22.375	0.08194
22.376	0.08195
22.377	0.08196
22.378	0.08197
22.379	0.08196
22.380	0.08195
22.381	0.08193
22.382	0.08189
22.383	0.08186
22.384	0.08181
22.385	0.08175
22.386	0.08168
22.387	0.08160
22.388	0.08151
22.389	0.08140
22.390	0.08129
22.391	0.08116
22.392	0.08102
22.393	0.08087
22.394	0.08071
22.395	0.08053
22.396	0.08034
22.397	0.08013
22.398	0.07991
22.399	0.07967
22.400	0.07942
22.401	0.07916
22.402	0.07889
22.403	0.07860
22.404	0.07830
22.405	0.07799
22.406	0.07767
22.407	0.07733
22.408	0.07699
22.409	0.07664
22.410	0.07627
22.411	0.07590
22.412	0.07552
22.413	0.07513
22.414	0.07473
22.415	0.07433
22.416	0.07391
22.417	0.07349
22.418	0.07307
22.419	0.07264
22.420	0.07220
22.421	0.07176
22.422	0.07131
22.423	0.07084
22.424	0.07036
22.425	0.06986
22.426	0.06934
22.427	0.06880
22.428	0.06826
22.429	0.06770
22.430	0.06714
22.431	0.06656
22.432	0.06598
22.433	0.06540
22.434	0.06481
22.435	0.06423
22.436	0.06364
22.437	0.06305
22.438	0.06247
22.439	0.06189
22.440	0.06132
22.441	0.06076
22.442	0.06021
22.443	0.05966
22.444	0.05914
22.445	0.05862
22.446	0.05813
22.447	0.05764
22.448	0.05716
22.449	0.05666
22.450	0.05616
22.451	0.05565
22.452	0.05514
22.453	0.05463
22.454	0.05412
22.455	0.05361
22.456	0.05311
22.457	0.05262
22.458	0.05213
22.459	0.05166
22.460	0.05120
22.461	0.05075
22.462	0.05033
22.463	0.04992
22.464	0.04954
22.465	0.04918
22.466	0.04885
22.467	0.04854
22.468	0.04827
22.469	0.04803
22.470	0.04783
22.471	0.04766
22.472	0.04753
22.473	0.04742
22.474	0.04733
22.475	0.04725
22.476	0.04718
22.477	0.04712
22.478	0.04709
22.479	0.04707
22.480	0.04708
22.481	0.04711
22.482	0.04716
22.483	0.04724
22.484	0.04734
22.485	0.04748
22.486	0.04765
22.487	0.04785
22.488	0.04808
22.489	0.04835
22.490	0.04866
22.491	0.04901
22.492	0.04940
22.493	0.04983
22.494	0.05031
22.495	0.05083
22.496	0.05140
22.497	0.05202
22.498	0.05269
22.499	0.05339
22.500	0.05414
22.501	0.05493
22.502	0.05575
22.503	0.05661
22.504	0.05751
22.505	0.05845
22.506	0.05942
22.507	0.06043
22.508	0.06148
22.509	0.06257
22.510	0.06369
22.511	0.06485
22.512	0.06604
22.513	0.06727
22.514	0.06854
22.515	0.06984
22.516	0.07117
22.517	0.07255
22.518	0.07395
22.519	0.07539
22.520	0.07686
22.521	0.07837
22.522	0.07991
22.523	0.08149
22.524	0.08312
22.525	0.08482
22.526	0.08657
22.527	0.08838
22.528	0.09023
22.529	0.09213
22.530	0.09407
22.531	0.09605
22.532	0.09807
22.533	0.10012
22.534	0.10219
22.535	0.10429
22.536	0.10641
22.537	0.10855
22.538	0.11070
22.539	0.11286
22.540	0.11503
22.541	0.11720
22.542	0.11937
22.543	0.12154
22.544	0.12370
22.545	0.12585
22.546	0.12798
22.547	0.13010
22.548	0.13219
22.549	0.13431
22.550	0.13646
22.551	0.13866
22.552	0.14090
22.553	0.14316
22.554	0.14545
22.555	0.14775
22.556	0.15007
22.557	0.15239
22.558	0.15472
22.559	0.15704
22.560	0.15935
22.561	0.16165
22.562	0.16393
22.563	0.16618
22.564	0.16841
22.565	0.17059
22.566	0.17274
22.567	0.17483
22.568	0.17688
22.569	0.17887
22.570	0.18079
22.571	0.18265
22.572	0.18443
22.573	0.18613
22.574	0.18776
22.575	0.18938
22.576	0.19098
22.577	0.19256
22.578	0.19412
22.579	0.19565
22.580	0.19716
22.581	0.19862
22.582	0.20005
22.583	0.20144
22.584	0.20279
22.585	0.20408
22.586	0.20533
22.587	0.20651
22.588	0.20764
22.589	0.20871
22.590	0.20971
22.591	0.21063
22.592	0.21149
22.593	0.21226
22.594	0.21296
22.595	0.21357
22.596	0.21409
22.597	0.21451
22.598	0.21485
22.599	0.21508
22.600	0.21522
22.601	0.21529
22.602	0.21528
22.603	0.21520
22.604	0.21504
22.605	0.21480
22.606	0.21449
22.607	0.21411
22.608	0.21366
22.609	0.21314
22.610	0.21254
22.611	0.21188
22.612	0.21115
22.613	0.21035
22.614	0.20949
22.615	0.20855
22.616	0.20756
22.617	0.20650
22.618	0.20537
22.619	0.20418
22.620	0.20293
22.621	0.20162
22.622	0.20025
22.623	0.19882
22.624	0.19734
22.625	0.19578
22.626	0.19413
22.627	0.19239
22.628	0.19055
22.629	0.18862
22.630	0.18661
22.631	0.18453
22.632	0.18237
22.633	0.18014
22.634	0.17785
22.635	0.17550
22.636	0.17309
22.637	0.17064
22.638	0.16813
22.639	0.16559
22.640	0.16301
22.641	0.16040
22.642	0.15777
22.643	0.15511
22.644	0.15243
22.645	0.14974
22.646	0.14705
22.647	0.14434
22.648	0.14164
22.649	0.13895
22.650	0.13626
22.651	0.13356
22.652	0.13079
22.653	0.12796
22.654	0.12507
22.655	0.12214
22.656	0.11917
22.657	0.11616
22.658	0.11311
22.659	0.11004
22.660	0.10694
22.661	0.10383
22.662	0.10071
22.663	0.09758
22.664	0.09444
22.665	0.09131
22.666	0.08819
22.667	0.08509
22.668	0.08200
22.669	0.07894
22.670	0.07590
22.671	0.07290
22.672	0.06994
22.673	0.06703
22.674	0.06416
22.675	0.06135
22.676	0.05860
22.677	0.05586
22.678	0.05312
22.679	0.05038
22.680	0.04765
22.681	0.04492
22.682	0.04221
22.683	0.03950
22.684	0.03681
22.685	0.03415
22.686	0.03150
22.687	0.02888
22.688	0.02628
22.689	0.02372
22.690	0.02119
22.691	0.01869
22.692	0.01624
22.693	0.01383
22.694	0.01146
22.695	0.00914
22.696	0.00687
22.697	0.00465
22.698	0.00249
22.699	0.00039
22.700	-0.00164
22.701	-0.00362
22.702	-0.00552
22.703	-0.00738
22.704	-0.00920
22.705	-0.01096
22.706	-0.01269
22.707	-0.01437
22.708	-0.01600
22.709	-0.01759
22.710	-0.01913
22.711	-0.02063
22.712	-0.02209
22.713	-0.02350
22.714	-0.02487
22.715	-0.02619
22.716	-0.02747
22.717	-0.02871
22.718	-0.02990
22.719	-0.03105
22.720	-0.03215
22.721	-0.03322
22.722	-0.03424
22.723	-0.03521
22.724	-0.03615
22.725	-0.03704
22.726	-0.03789
22.727	-0.03870
22.728	-0.03946
22.729	-0.04016
22.730	-0.04081
22.731	-0.04140
22.732	-0.04193
22.733	-0.04242
22.734	-0.04286
22.735	-0.04325
22.736	-0.04360
22.737	-0.04390
22.738	-0.04416
22.739	-0.04439
22.740	-0.04457
22.741	-0.04473
22.742	-0.04485
22.743	-0.04493
22.744	-0.04499
22.745	-0.04503
22.746	-0.04504
22.747	-0.04502
22.748	-0.04499
22.749	-0.04493
22.750	-0.04486
22.751	-0.04478
22.752	-0.04468
22.753	-0.04457
22.754	-0.04444
22.755	-0.04427
22.756	-0.04405
22.757	-0.04379
22.758	-0.04350
22.759	-0.04317
22.760	-0.04281
22.761	-0.04242
22.762	-0.04200
22.763	-0.04156
22.764	-0.04109
22.765	-0.04060
22.766	-0.04010
22.767	-0.03958
22.768	-0.03905
22.769	-0.03851
22.770	-0.03795
22.771	-0.03740
22.772	-0.03684
22.773	-0.03628
22.774	-0.03572
22.775	-0.03517
22.776	-0.03462
22.777	-0.03408
22.778	-0.03356
22.779	-0.03304
22.780	-0.03253
22.781	-0.03200
22.782	-0.03146
22.783	-0.03090
22.784	-0.03033
22.785	-0.02974
22.786	-0.02915
22.787	-0.02856
22.788	-0.02795
22.789	-0.02735
22.790	-0.02674
22.791	-0.02613
22.792	-0.02552
22.793	-0.02491
22.794	-0.02430
22.795	-0.02371
22.796	-0.02312
22.797	-0.02253
22.798	-0.02196
22.799	-0.02140
22.800	-0.02086
22.801	-0.02033
22.802	-0.01981
22.803	-0.01932
22.804	-0.01884
22.805	-0.01839
22.806	-0.01795
22.807	-0.01752
22.808	-0.01710
22.809	-0.01669
22.810	-0.01629
22.811	-0.01589
22.812	-0.01551
22.813	-0.01513
22.814	-0.01477
22.815	-0.01441
22.816	-0.01406
22.817	-0.01373
22.818	-0.01340
22.819	-0.01308
22.820	-0.01277
22.821	-0.01247
22.822	-0.01218
22.823	-0.01191
22.824	-0.01164
22.825	-0.01138
22.826	-0.01113
22.827	-0.01089
22.828	-0.01066
22.829	-0.01045
22.830	-0.01024
22.831	-0.01005
22.832	-0.00987
22.833	-0.00971
22.834	-0.00957
22.835	-0.00944
22.836	-0.00934
22.837	-0.00925
22.838	-0.00917
22.839	-0.00911
22.840	-0.00905
22.841	-0.00901
22.842	-0.00897
22.843	-0.00894
22.844	-0.00892
22.845	-0.00890
22.846	-0.00888
22.847	-0.00887
22.848	-0.00886
22.849	-0.00884
22.850	-0.00882
22.851	-0.00880
22.852	-0.00878
22.853	-0.00874
22.854	-0.00870
22.855	-0.00865
22.856	-0.00859
22.857	-0.00852
22.858	-0.00845
22.859	-0.00838
22.860	-0.00831
22.861	-0.00825
22.862	-0.00820
22.863	-0.00814
22.864	-0.00809
22.865	-0.00804
22.866	-0.00799
22.867	-0.00794
22.868	-0.00788
22.869	-0.00782
22.870	-0.00776
22.871	-0.00768
22.872	-0.00761
22.873	-0.00752
22.874	-0.00742
22.875	-0.00732
22.876	-0.00720
22.877	-0.00707
22.878	-0.00692
22.879	-0.00676
22.880	-0.00659
22.881	-0.00640
22.882	-0.00619
22.883	-0.00596
22.884	-0.00571
22.885	-0.00545
22.886	-0.00517
22.887	-0.00488
22.888	-0.00457
22.889	-0.00424
22.890	-0.00391
22.891	-0.00356
22.892	-0.00320
22.893	-0.00283
22.894	-0.00245
22.895	-0.00206
22.896	-0.00167
22.897	-0.00126
22.898	-0.00084
22.899	-0.00042
22.900	0.00001
22.901	0.00044
22.902	0.00088
22.903	0.00133
22.904	0.00178
22.905	0.00223
22.906	0.00268
22.907	0.00314
22.908	0.00360
22.909	0.00406
22.910	0.00452
22.911	0.00500
22.912	0.00550
22.913	0.00601
22.914	0.00654
22.915	0.00709
22.916	0.00764
22.917	0.00821
22.918	0.00878
22.919	0.00936
22.920	0.00994
22.921	0.01052
22.922	0.01111
22.923	0.01169
22.924	0.01227
22.925	0.01285
22.926	0.01341
22.927	0.01397
22.928	0.01452
22.929	0.01506
22.930	0.01558
22.931	0.01609
22.932	0.01658
22.933	0.01705
22.934	0.01750
22.935	0.01792
22.936	0.01833
22.937	0.01872
22.938	0.01911
22.939	0.01950
22.940	0.01988
22.941	0.02026
22.942	0.02063
22.943	0.02099
22.944	0.02135
22.945	0.02169
22.946	0.02203
22.947	0.02235
22.948	0.02266
22.949	0.02295
22.950	0.02323
22.951	0.02350
22.952	0.02374
22.953	0.02397
22.954	0.02418
22.955	0.02437
22.956	0.02453
22.957	0.02468
22.958	0.02479
22.959	0.02489
22.960	0.02496
22.961	0.02500
22.962	0.02501
22.963	0.02500
22.964	0.02496
22.965	0.02489
22.966	0.02481
22.967	0.02470
22.968	0.02457
22.969	0.02441
22.970	0.02424
22.971	0.02405
22.972	0.02383
22.973	0.02360
22.974	0.02335
22.975	0.02308
22.976	0.02279
22.977	0.02249
22.978	0.02217
22.979	0.02183
22.980	0.02148
22.981	0.02112
22.982	0.02074
22.983	0.02034
22.984	0.01994
22.985	0.01952
22.986	0.01910
22.987	0.01866
22.988	0.01821
22.989	0.01775
22.990	0.01726
22.991	0.01675
22.992	0.01622
22.993	0.01567
22.994	0.01510
22.995	0.01451
22.996	0.01390
22.997	0.01327
22.998	0.01263
22.999	0.01198
23.000	0.01131
23.001	0.01064
23.002	0.00995
23.003	0.00925
23.004	0.00855
23.005	0.00784
23.006	0.00713
23.007	0.00642
23.008	0.00570
23.009	0.00498
23.010	0.00426
23.011	0.00355
23.012	0.00284
23.013	0.00213
23.014	0.00143
23.015	0.00074
23.016	0.00004
23.017	-0.00066
23.018	-0.00137
23.019	-0.00209
23.020	-0.00281
23.021	-0.00353
23.022	-0.00426
23.023	-0.00500
23.024	-0.00574
23.025	-0.00648
23.026	-0.00722
23.027	-0.00797
23.028	-0.00872
23.029	-0.00946
23.030	-0.01021
23.031	-0.01096
23.032	-0.01170
23.033	-0.01244
23.034	-0.01318
23.035	-0.01392
23.036	-0.01465
23.037	-0.01538
23.038	-0.01610
23.039	-0.01682
23.040	-0.01754
23.041	-0.01824
23.042	-0.01894
23.043	-0.01963
23.044	-0.02032
23.045	-0.02100
23.046	-0.02168
23.047	-0.02235
23.048	-0.02302
23.049	-0.02369
23.050	-0.02435
23.051	-0.02501
23.052	-0.02567
23.053	-0.02633
23.054	-0.02699
23.055	-0.02764
23.056	-0.02830
23.057	-0.02895
23.058	-0.02961
23.059	-0.03027
23.060	-0.03092
23.061	-0.03158
23.062	-0.03224
23.063	-0.03291
23.064	-0.03357
23.065	-0.03424
23.066	-0.03492
23.067	-0.03559
23.068	-0.03628
23.069	-0.03696
23.070	-0.03764
23.071	-0.03832
23.072	-0.03900
23.073	-0.03968
23.074	-0.04035
23.075	-0.04103
23.076	-0.04171
23.077	-0.04238
23.078	-0.04306
23.079	-0.04374
23.080	-0.04443
23.081	-0.04511
23.082	-0.04580
23.083	-0.04649
23.084	-0.04719
23.085	-0.04789
23.086	-0.04860
23.087	-0.04931
23.088	-0.05003
23.089	-0.05075
23.090	-0.05148
23.091	-0.05222
23.092	-0.05296
23.093	-0.05371
23.094	-0.05447
23.095	-0.05524
23.096	-0.05603
23.097	-0.05682
23.098	-0.05762
23.099	-0.05844
23.100	-0.05926
23.101	-0.06010
23.102	-0.06094
23.103	-0.06178
23.104	-0.06263
23.105	-0.06349
23.106	-0.06435
23.107	-0.06522
23.108	-0.06608
23.109	-0.06695
23.110	-0.06782
23.111	-0.06868
23.112	-0.06955
23.113	-0.07042
23.114	-0.07128
23.115	-0.07213
23.116	-0.07299
23.117	-0.07383
23.118	-0.07467
23.119	-0.07551
23.120	-0.07633
23.121	-0.07715
23.122	-0.07796
23.123	-0.07878
23.124	-0.07962
23.125	-0.08047
23.126	-0.08132
23.127	-0.08219
23.128	-0.08305
23.129	-0.08392
23.130	-0.08479
23.131	-0.08566
23.132	-0.08652
23.133	-0.08738
23.134	-0.08823
23.135	-0.08907
23.136	-0.08990
23.137	-0.09071
23.138	-0.09151
23.139	-0.09228
23.140	-0.09304
23.141	-0.09377
23.142	-0.09448
23.143	-0.09516
23.144	-0.09581
23.145	-0.09643
23.146	-0.09702
23.147	-0.09757
23.148	-0.09808
23.149	-0.09857
23.150	-0.09905
23.151	-0.09952
23.152	-0.09998
23.153	-0.10042
23.154	-0.10085
23.155	-0.10127
23.156	-0.10166
23.157	-0.10204
23.158	-0.10240
23.159	-0.10273
23.160	-0.10304
23.161	-0.10333
23.162	-0.10358
23.163	-0.10381
23.164	-0.10400
23.165	-0.10417
23.166	-0.10429
23.167	-0.10439
23.168	-0.10444
23.169	-0.10446
23.170	-0.10443
23.171	-0.10436
23.172	-0.10425
23.173	-0.10409
23.174	-0.10389
23.175	-0.10363
23.176	-0.10333
23.177	-0.10299
23.178	-0.10261
23.179	-0.10219
23.180	-0.10173
23.181	-0.10123
23.182	-0.10069
23.183	-0.10012
23.184	-0.09951
23.185	-0.09886
23.186	-0.09818
23.187	-0.09746
23.188	-0.09672
23.189	-0.09593
23.190	-0.09512
23.191	-0.09427
23.192	-0.09339
23.193	-0.09248
23.194	-0.09154
23.195	-0.09057
23.196	-0.08957
23.197	-0.08855
23.198	-0.08749
23.199	-0.08641
23.200	-0.08531
23.201	-0.08417
23.202	-0.08302
23.203	-0.08182
23.204	-0.08056
23.205	-0.07926
23.206	-0.07792
23.207	-0.07653
23.208	-0.07510
23.209	-0.07363
23.210	-0.07213
23.211	-0.07060
23.212	-0.06904
23.213	-0.06745
23.214	-0.06583
23.215	-0.06419
23.216	-0.06254
23.217	-0.06087
23.218	-0.05918
23.219	-0.05749
23.220	-0.05578
23.221	-0.05408
23.222	-0.05236
23.223	-0.05065
23.224	-0.04894
23.225	-0.04723
23.226	-0.04554
23.227	-0.04385
23.228	-0.04218
23.229	-0.04052
23.230	-0.03884
23.231	-0.03715
23.232	-0.03543
23.233	-0.03369
23.234	-0.03193
23.235	-0.03016
23.236	-0.02837
23.237	-0.02658
23.238	-0.02477
23.239	-0.02296
23.240	-0.02115
23.241	-0.01934
23.242	-0.01753
23.243	-0.01572
23.244	-0.01392
23.245	-0.01213
23.246	-0.01034
23.247	-0.00858
23.248	-0.00683
23.249	-0.00509
23.250	-0.00338
23.251	-0.00169
23.252	-0.00003
23.253	0.00160
23.254	0.00321
23.255	0.00478
23.256	0.00632
23.257	0.00783
23.258	0.00934
23.259	0.01083
23.260	0.01231
23.261	0.01378
23.262	0.01524
23.263	0.01668
23.264	0.01811
23.265	0.01952
23.266	0.02092
23.267	0.02230
23.268	0.02366
23.269	0.02500
23.270	0.02633
23.271	0.02764
23.272	0.02893
23.273	0.03020
23.274	0.03146
23.275	0.03269
23.276	0.03390
23.277	0.03508
23.278	0.03625
23.279	0.03739
23.280	0.03851
23.281	0.03960
23.282	0.04068
23.283	0.04172
23.284	0.04274
23.285	0.04373
23.286	0.04470
23.287	0.04564
23.288	0.04656
23.289	0.04746
23.290	0.04833
23.291	0.04918
23.292	0.05001
23.293	0.05082
23.294	0.05161
23.295	0.05238
23.296	0.05313
23.297	0.05386
23.298	0.05458
23.299	0.05529
23.300	0.05597
23.301	0.05664
23.302	0.05730
23.303	0.05795
23.304	0.05858
23.305	0.05920
23.306	0.05982
23.307	0.06042
23.308	0.06101
23.309	0.06159
23.310	0.06217
23.311	0.06273
23.312	0.06327
23.313	0.06380
23.314	0.06431
23.315	0.06480
23.316	0.06527
23.317	0.06573
23.318	0.06617
23.319	0.06660
23.320	0.06702
23.321	0.06742
23.322	0.06781
23.323	0.06819
23.324	0.06856
23.325	0.06892
23.326	0.06926
23.327	0.06960
23.328	0.06993
23.329	0.07025
23.330	0.07056
23.331	0.07086
23.332	0.07116
23.333	0.07146
23.334	0.07174
23.335	0.07203
23.336	0.07231
23.337	0.07258
23.338	0.07286
23.339	0.07312
23.340	0.07338
23.341	0.07362
23.342	0.07386
23.343	0.07409
23.344	0.07432
23.345	0.07453
23.346	0.07474
23.347	0.07494
23.348	0.07513
23.349	0.07531
23.350	0.07548
23.351	0.07565
23.352	0.07581
23.353	0.07596
23.354	0.07610
23.355	0.07624
23.356	0.07636
23.357	0.07648
23.358	0.07659
23.359	0.07670
23.360	0.07679
23.361	0.07688
23.362	0.07696
23.363	0.07703
23.364	0.07710
23.365	0.07716
23.366	0.07721
23.367	0.07725
23.368	0.07729
23.369	0.07732
23.370	0.07735
23.371	0.07737
23.372	0.07738
23.373	0.07738
23.374	0.07737
23.375	0.07736
23.376	0.07734
23.377	0.07731
23.378	0.07727
23.379	0.07723
23.380	0.07717
23.381	0.07711
23.382	0.07703
23.383	0.07695
