#Lambda	Flux
8.938	1.40975
8.939	1.42751
8.940	1.44549
8.941	1.46373
8.942	1.48225
8.943	1.50106
8.944	1.52019
8.945	1.53967
8.946	1.55945
8.947	1.57953
8.948	1.59991
8.949	1.62058
8.950	1.64153
8.951	1.66277
8.952	1.68429
8.953	1.70608
8.954	1.72810
8.955	1.75036
8.956	1.77290
8.957	1.79574
8.958	1.81893
8.959	1.84247
8.960	1.86642
8.961	1.89078
8.962	1.91551
8.963	1.94061
8.964	1.96607
8.965	1.99189
8.966	2.01807
8.967	2.04460
8.968	2.07150
8.969	2.09873
8.970	2.12626
8.971	2.15409
8.972	2.18227
8.973	2.21083
8.974	2.23982
8.975	2.26926
8.976	2.29921
8.977	2.32969
8.978	2.36066
8.979	2.39210
8.980	2.42401
8.981	2.45636
8.982	2.48916
8.983	2.52240
8.984	2.55608
8.985	2.59017
8.986	2.62459
8.987	2.65937
8.988	2.69456
8.989	2.73023
8.990	2.76642
8.991	2.80319
8.992	2.84061
8.993	2.87873
8.994	2.91750
8.995	2.95685
8.996	2.99680
8.997	3.03734
8.998	3.07847
8.999	3.12017
9.000	3.16246
9.001	3.20531
9.002	3.24866
9.003	3.29249
9.004	3.33686
9.005	3.38183
9.006	3.42747
9.007	3.47384
9.008	3.52100
9.009	3.56902
9.010	3.61788
9.011	3.66751
9.012	3.71789
9.013	3.76901
9.014	3.82087
9.015	3.87344
9.016	3.92673
9.017	3.98072
9.018	4.03534
9.019	4.09054
9.020	4.14638
9.021	4.20295
9.022	4.26032
9.023	4.31858
9.024	4.37779
9.025	4.43804
9.026	4.49935
9.027	4.56160
9.028	4.62478
9.029	4.68889
9.030	4.75390
9.031	4.81981
9.032	4.88662
9.033	4.95430
9.034	5.02282
9.035	5.09211
9.036	5.16222
9.037	5.23320
9.038	5.30513
9.039	5.37807
9.040	5.45209
9.041	5.52724
9.042	5.60359
9.043	5.68104
9.044	5.75955
9.045	5.83914
9.046	5.91978
9.047	6.00147
9.048	6.08422
9.049	6.16800
9.050	6.25282
9.051	6.33853
9.052	6.42513
9.053	6.51273
9.054	6.60142
9.055	6.69131
9.056	6.78248
9.057	6.87504
9.058	6.96908
9.059	7.06448
9.060	7.16111
9.061	7.25902
9.062	7.35825
9.063	7.45884
9.064	7.56084
9.065	7.66430
9.066	7.76925
9.067	7.87561
9.068	7.98320
9.069	8.09212
9.070	8.20247
9.071	8.31436
9.072	8.42788
9.073	8.54313
9.074	8.66023
9.075	8.77919
9.076	8.89981
9.077	9.02209
9.078	9.14605
9.079	9.27174
9.080	9.39920
9.081	9.52845
9.082	9.65954
9.083	9.79247
9.084	9.92709
9.085	10.06339
9.086	10.20144
9.087	10.34133
9.088	10.48313
9.089	10.62690
9.090	10.77272
9.091	10.92066
9.092	11.07061
9.093	11.22247
9.094	11.37628
9.095	11.53209
9.096	11.68994
9.097	11.84986
9.098	12.01190
9.099	12.17609
9.100	12.34238
9.101	12.51061
9.102	12.68087
9.103	12.85321
9.104	13.02772
9.105	13.20446
9.106	13.38350
9.107	13.56492
9.108	13.74873
9.109	13.93475
9.110	14.12297
9.111	14.31346
9.112	14.50627
9.113	14.70144
9.114	14.89902
9.115	15.09907
9.116	15.30163
9.117	15.50657
9.118	15.71385
9.119	15.92352
9.120	16.13561
9.121	16.35017
9.122	16.56724
9.123	16.78686
9.124	17.00908
9.125	17.23384
9.126	17.46108
9.127	17.69081
9.128	17.92306
9.129	18.15784
9.130	18.39520
9.131	18.63514
9.132	18.87770
9.133	19.12288
9.134	19.37061
9.135	19.62090
9.136	19.87376
9.137	20.12921
9.138	20.38724
9.139	20.64788
9.140	20.91114
9.141	21.17703
9.142	21.44548
9.143	21.71649
9.144	21.99008
9.145	22.26627
9.146	22.54510
9.147	22.82659
9.148	23.11076
9.149	23.39764
9.150	23.68723
9.151	23.97948
9.152	24.27440
9.153	24.57197
9.154	24.87219
9.155	25.17506
9.156	25.48058
9.157	25.78873
9.158	26.09953
9.159	26.41300
9.160	26.72915
9.161	27.04794
9.162	27.36934
9.163	27.69334
9.164	28.01991
9.165	28.34902
9.166	28.68066
9.167	29.01498
9.168	29.35203
9.169	29.69170
9.170	30.03391
9.171	30.37854
9.172	30.72550
9.173	31.07469
9.174	31.42600
9.175	31.77949
9.176	32.13545
9.177	32.49381
9.178	32.85445
9.179	33.21725
9.180	33.58212
9.181	33.94893
9.182	34.31758
9.183	34.68797
9.184	35.06047
9.185	35.43513
9.186	35.81182
9.187	36.19040
9.188	36.57071
9.189	36.95262
9.190	37.33600
9.191	37.72069
9.192	38.10682
9.193	38.49474
9.194	38.88433
9.195	39.27546
9.196	39.66801
9.197	40.06184
9.198	40.45683
9.199	40.85284
9.200	41.24981
9.201	41.64816
9.202	42.04791
9.203	42.44891
9.204	42.85100
9.205	43.25402
9.206	43.65784
9.207	44.06229
9.208	44.46722
9.209	44.87287
9.210	45.27963
9.211	45.68731
9.212	46.09572
9.213	46.50467
9.214	46.91396
9.215	47.32342
9.216	47.73284
9.217	48.14214
9.218	48.55201
9.219	48.96240
9.220	49.37310
9.221	49.78387
9.222	50.19448
9.223	50.60469
9.224	51.01427
9.225	51.42299
9.226	51.83119
9.227	52.23943
9.228	52.64744
9.229	53.05498
9.230	53.46180
9.231	53.86764
9.232	54.27225
9.233	54.67537
9.234	55.07685
9.235	55.47732
9.236	55.87685
9.237	56.27528
9.238	56.67245
9.239	57.06821
9.240	57.46242
9.241	57.85490
9.242	58.24551
9.243	58.63438
9.244	59.02185
9.245	59.40782
9.246	59.79219
9.247	60.17485
9.248	60.55568
9.249	60.93459
9.250	61.31145
9.251	61.68620
9.252	62.05911
9.253	62.43024
9.254	62.79951
9.255	63.16683
9.256	63.53213
9.257	63.89534
9.258	64.25636
9.259	64.61512
9.260	64.97174
9.261	65.32656
9.262	65.67945
9.263	66.03023
9.264	66.37874
9.265	66.72481
9.266	67.06826
9.267	67.40894
9.268	67.74669
9.269	68.08183
9.270	68.41454
9.271	68.74473
9.272	69.07229
9.273	69.39713
9.274	69.71915
9.275	70.03825
9.276	70.35434
9.277	70.66740
9.278	70.97770
9.279	71.28523
9.280	71.58992
9.281	71.89169
9.282	72.19049
9.283	72.48624
9.284	72.77888
9.285	73.06835
9.286	73.35466
9.287	73.63792
9.288	73.91813
9.289	74.19530
9.290	74.46942
9.291	74.74051
9.292	75.00856
9.293	75.27359
9.294	75.53560
9.295	75.79466
9.296	76.05076
9.297	76.30386
9.298	76.55392
9.299	76.80090
9.300	77.04477
9.301	77.28547
9.302	77.52299
9.303	77.75726
9.304	77.98831
9.305	78.21617
9.306	78.44089
9.307	78.66253
9.308	78.88114
9.309	79.09677
9.310	79.30947
9.311	79.51929
9.312	79.72609
9.313	79.92975
9.314	80.13037
9.315	80.32803
9.316	80.52283
9.317	80.71486
9.318	80.90421
9.319	81.09097
9.320	81.27521
9.321	81.45658
9.322	81.63509
9.323	81.81085
9.324	81.98396
9.325	82.15455
9.326	82.32273
9.327	82.48862
9.328	82.65232
9.329	82.81387
9.330	82.97301
9.331	83.12974
9.332	83.28412
9.333	83.43618
9.334	83.58596
9.335	83.73351
9.336	83.87885
9.337	84.02204
9.338	84.16303
9.339	84.30176
9.340	84.43824
9.341	84.57249
9.342	84.70455
9.343	84.83443
9.344	84.96215
9.345	85.08775
9.346	85.21124
9.347	85.33250
9.348	85.45151
9.349	85.56832
9.350	85.68301
9.351	85.79563
9.352	85.90624
9.353	86.01490
9.354	86.12168
9.355	86.22658
9.356	86.32933
9.357	86.42996
9.358	86.52858
9.359	86.62530
9.360	86.72021
9.361	86.81342
9.362	86.90504
9.363	86.99517
9.364	87.08374
9.365	87.17041
9.366	87.25528
9.367	87.33846
9.368	87.42008
9.369	87.50028
9.370	87.57917
9.371	87.65688
9.372	87.73354
9.373	87.80903
9.374	87.88312
9.375	87.95586
9.376	88.02732
9.377	88.09756
9.378	88.16664
9.379	88.23463
9.380	88.30159
9.381	88.36757
9.382	88.43246
9.383	88.49619
9.384	88.55878
9.385	88.62030
9.386	88.68076
9.387	88.74021
9.388	88.79869
9.389	88.85624
9.390	88.91288
9.391	88.96860
9.392	89.02336
9.393	89.07715
9.394	89.12996
9.395	89.18176
9.396	89.23255
9.397	89.28232
9.398	89.33104
9.399	89.37869
9.400	89.42519
9.401	89.47058
9.402	89.51493
9.403	89.55830
9.404	89.60074
9.405	89.64231
9.406	89.68309
9.407	89.72312
9.408	89.76240
9.409	89.80074
9.410	89.83819
9.411	89.87477
9.412	89.91056
9.413	89.94560
9.414	89.97994
9.415	90.01364
9.416	90.04674
9.417	90.07915
9.418	90.11068
9.419	90.14142
9.420	90.17146
9.421	90.20090
9.422	90.22983
9.423	90.25835
9.424	90.28657
9.425	90.31456
9.426	90.34230
9.427	90.36963
9.428	90.39657
9.429	90.42311
9.430	90.44925
9.431	90.47501
9.432	90.50037
9.433	90.52536
9.434	90.54996
9.435	90.57416
9.436	90.59794
9.437	90.62132
9.438	90.64432
9.439	90.66694
9.440	90.68922
9.441	90.71116
9.442	90.73278
9.443	90.75410
9.444	90.77516
9.445	90.79594
9.446	90.81641
9.447	90.83654
9.448	90.85630
9.449	90.87565
9.450	90.89456
9.451	90.91300
9.452	90.93093
9.453	90.94834
9.454	90.96524
9.455	90.98168
9.456	90.99770
9.457	91.01333
9.458	91.02862
9.459	91.04360
9.460	91.05830
9.461	91.07277
9.462	91.08693
9.463	91.10073
9.464	91.11421
9.465	91.12738
9.466	91.14025
9.467	91.15284
9.468	91.16517
9.469	91.17724
9.470	91.18908
9.471	91.20056
9.472	91.21169
9.473	91.22251
9.474	91.23309
9.475	91.24346
9.476	91.25368
9.477	91.26380
9.478	91.27388
9.479	91.28394
9.480	91.29393
9.481	91.30381
9.482	91.31358
9.483	91.32323
9.484	91.33276
9.485	91.34216
9.486	91.35143
9.487	91.36057
9.488	91.36957
9.489	91.37843
9.490	91.38716
9.491	91.39577
9.492	91.40424
9.493	91.41259
9.494	91.42082
9.495	91.42892
9.496	91.43690
9.497	91.44476
9.498	91.45256
9.499	91.46027
9.500	91.46788
9.501	91.47535
9.502	91.48267
9.503	91.48980
9.504	91.49673
9.505	91.50341
9.506	91.50984
9.507	91.51602
9.508	91.52198
9.509	91.52773
9.510	91.53328
9.511	91.53864
9.512	91.54384
9.513	91.54887
9.514	91.55375
9.515	91.55849
9.516	91.56306
9.517	91.56743
9.518	91.57163
9.519	91.57567
9.520	91.57956
9.521	91.58333
9.522	91.58697
9.523	91.59051
9.524	91.59396
9.525	91.59727
9.526	91.60041
9.527	91.60342
9.528	91.60631
9.529	91.60910
9.530	91.61183
9.531	91.61450
9.532	91.61715
9.533	91.61979
9.534	91.62241
9.535	91.62501
9.536	91.62756
9.537	91.63006
9.538	91.63250
9.539	91.63486
9.540	91.63713
9.541	91.63931
9.542	91.64139
9.543	91.64338
9.544	91.64531
9.545	91.64716
9.546	91.64893
9.547	91.65061
9.548	91.65218
9.549	91.65363
9.550	91.65495
9.551	91.65612
9.552	91.65717
9.553	91.65812
9.554	91.65896
9.555	91.65968
9.556	91.66027
9.557	91.66073
9.558	91.66104
9.559	91.66120
9.560	91.66119
9.561	91.66102
9.562	91.66068
9.563	91.66018
9.564	91.65954
9.565	91.65875
9.566	91.65783
9.567	91.65678
9.568	91.65562
9.569	91.65434
9.570	91.65294
9.571	91.65141
9.572	91.64975
9.573	91.64796
9.574	91.64606
9.575	91.64403
9.576	91.64189
9.577	91.63965
9.578	91.63731
9.579	91.63487
9.580	91.63232
9.581	91.62968
9.582	91.62692
9.583	91.62406
9.584	91.62109
9.585	91.61800
9.586	91.61480
9.587	91.61147
9.588	91.60803
9.589	91.60448
9.590	91.60084
9.591	91.59709
9.592	91.59322
9.593	91.58922
9.594	91.58509
9.595	91.58082
9.596	91.57640
9.597	91.57181
9.598	91.56708
9.599	91.56222
9.600	91.55722
9.601	91.55208
9.602	91.54679
9.603	91.54136
9.604	91.53576
9.605	91.53001
9.606	91.52408
9.607	91.51800
9.608	91.51176
9.609	91.50536
9.610	91.49880
9.611	91.49209
9.612	91.48523
9.613	91.47820
9.614	91.47102
9.615	91.46369
9.616	91.45620
9.617	91.44855
9.618	91.44076
9.619	91.43280
9.620	91.42469
9.621	91.41643
9.622	91.40800
9.623	91.39941
9.624	91.39066
9.625	91.38175
9.626	91.37267
9.627	91.36343
9.628	91.35404
9.629	91.34448
9.630	91.33476
9.631	91.32489
9.632	91.31485
9.633	91.30465
9.634	91.29429
9.635	91.28377
9.636	91.27309
9.637	91.26225
9.638	91.25125
9.639	91.24009
9.640	91.22877
9.641	91.21730
9.642	91.20566
9.643	91.19388
9.644	91.18193
9.645	91.16981
9.646	91.15753
9.647	91.14509
9.648	91.13250
9.649	91.11976
9.650	91.10688
9.651	91.09387
9.652	91.08073
9.653	91.06747
9.654	91.05408
9.655	91.04056
9.656	91.02690
9.657	91.01310
9.658	90.99916
9.659	90.98509
9.660	90.97087
9.661	90.95650
9.662	90.94199
9.663	90.92734
9.664	90.91255
9.665	90.89762
9.666	90.88254
9.667	90.86732
9.668	90.85196
9.669	90.83646
9.670	90.82080
9.671	90.80500
9.672	90.78905
9.673	90.77296
9.674	90.75671
9.675	90.74032
9.676	90.72379
9.677	90.70711
9.678	90.69030
9.679	90.67335
9.680	90.65626
9.681	90.63903
9.682	90.62164
9.683	90.60409
9.684	90.58640
9.685	90.56857
9.686	90.55062
9.687	90.53256
9.688	90.51439
9.689	90.49613
9.690	90.47778
9.691	90.45933
9.692	90.44076
9.693	90.42208
9.694	90.40328
9.695	90.38440
9.696	90.36542
9.697	90.34636
9.698	90.32724
9.699	90.30804
9.700	90.28879
9.701	90.26943
9.702	90.24998
9.703	90.23045
9.704	90.21085
9.705	90.19118
9.706	90.17146
9.707	90.15169
9.708	90.13189
9.709	90.11206
9.710	90.09219
9.711	90.07225
9.712	90.05227
9.713	90.03223
9.714	90.01216
9.715	89.99204
9.716	89.97188
9.717	89.95170
9.718	89.93148
9.719	89.91123
9.720	89.89094
9.721	89.87061
9.722	89.85024
9.723	89.82984
9.724	89.80940
9.725	89.78894
9.726	89.76846
9.727	89.74796
9.728	89.72743
9.729	89.70688
9.730	89.68630
9.731	89.66569
9.732	89.64506
9.733	89.62441
9.734	89.60373
9.735	89.58305
9.736	89.56235
9.737	89.54164
9.738	89.52091
9.739	89.50016
9.740	89.47938
9.741	89.45858
9.742	89.43778
9.743	89.41697
9.744	89.39616
9.745	89.37536
9.746	89.35456
9.747	89.33379
9.748	89.31300
9.749	89.29220
9.750	89.27139
9.751	89.25060
9.752	89.22981
9.753	89.20905
9.754	89.18831
9.755	89.16761
9.756	89.14696
9.757	89.12634
9.758	89.10574
9.759	89.08517
9.760	89.06462
9.761	89.04410
9.762	89.02362
9.763	89.00318
9.764	88.98278
9.765	88.96242
9.766	88.94212
9.767	88.92185
9.768	88.90162
9.769	88.88143
9.770	88.86128
9.771	88.84117
9.772	88.82111
9.773	88.80110
9.774	88.78115
9.775	88.76125
9.776	88.74140
9.777	88.72159
9.778	88.70183
9.779	88.68211
9.780	88.66245
9.781	88.64285
9.782	88.62331
9.783	88.60384
9.784	88.58444
9.785	88.56511
9.786	88.54584
9.787	88.52660
9.788	88.50743
9.789	88.48832
9.790	88.46928
9.791	88.45033
9.792	88.43149
9.793	88.41274
9.794	88.39412
9.795	88.37562
9.796	88.35719
9.797	88.33885
9.798	88.32061
9.799	88.30246
9.800	88.28443
9.801	88.26652
9.802	88.24874
9.803	88.23110
9.804	88.21360
9.805	88.19624
9.806	88.17900
9.807	88.16188
9.808	88.14489
9.809	88.12803
9.810	88.11129
9.811	88.09469
9.812	88.07822
9.813	88.06189
9.814	88.04569
9.815	88.02964
9.816	88.01373
9.817	87.99796
9.818	87.98231
9.819	87.96679
9.820	87.95139
9.821	87.93610
9.822	87.92093
9.823	87.90586
9.824	87.89089
9.825	87.87603
9.826	87.86127
9.827	87.84662
9.828	87.83209
9.829	87.81769
9.830	87.80341
9.831	87.78927
9.832	87.77527
9.833	87.76141
9.834	87.74764
9.835	87.73395
9.836	87.72037
9.837	87.70692
9.838	87.69362
9.839	87.68050
9.840	87.66758
9.841	87.65490
9.842	87.64246
9.843	87.63029
9.844	87.61829
9.845	87.60646
9.846	87.59482
9.847	87.58340
9.848	87.57222
9.849	87.56130
9.850	87.55067
9.851	87.54035
9.852	87.53037
9.853	87.52073
9.854	87.51138
9.855	87.50234
9.856	87.49358
9.857	87.48511
9.858	87.47691
9.859	87.46899
9.860	87.46132
9.861	87.45392
9.862	87.44677
9.863	87.43991
9.864	87.43337
9.865	87.42712
9.866	87.42114
9.867	87.41540
9.868	87.40989
9.869	87.40457
9.870	87.39943
9.871	87.39445
9.872	87.38959
9.873	87.38494
9.874	87.38050
9.875	87.37625
9.876	87.37219
9.877	87.36831
9.878	87.36459
9.879	87.36103
9.880	87.35760
9.881	87.35430
9.882	87.35113
9.883	87.34811
9.884	87.34524
9.885	87.34253
9.886	87.33996
9.887	87.33754
9.888	87.33526
9.889	87.33312
9.890	87.33111
9.891	87.32924
9.892	87.32752
9.893	87.32599
9.894	87.32464
9.895	87.32343
9.896	87.32234
9.897	87.32136
9.898	87.32046
9.899	87.31962
9.900	87.31882
9.901	87.31803
9.902	87.31732
9.903	87.31673
9.904	87.31624
9.905	87.31582
9.906	87.31545
9.907	87.31510
9.908	87.31473
9.909	87.31432
9.910	87.31384
9.911	87.31327
9.912	87.31268
9.913	87.31209
9.914	87.31149
9.915	87.31086
9.916	87.31019
9.917	87.30947
9.918	87.30867
9.919	87.30779
9.920	87.30680
9.921	87.30571
9.922	87.30453
9.923	87.30329
9.924	87.30198
9.925	87.30059
9.926	87.29912
9.927	87.29756
9.928	87.29590
9.929	87.29415
9.930	87.29228
9.931	87.29032
9.932	87.28833
9.933	87.28629
9.934	87.28418
9.935	87.28196
9.936	87.27962
9.937	87.27711
9.938	87.27443
9.939	87.27152
9.940	87.26837
9.941	87.26499
9.942	87.26147
9.943	87.25780
9.944	87.25396
9.945	87.24992
9.946	87.24567
9.947	87.24117
9.948	87.23641
9.949	87.23136
9.950	87.22601
9.951	87.22035
9.952	87.21445
9.953	87.20829
9.954	87.20187
9.955	87.19520
9.956	87.18825
9.957	87.18102
9.958	87.17351
9.959	87.16571
9.960	87.15761
9.961	87.14920
9.962	87.14045
9.963	87.13139
9.964	87.12204
9.965	87.11242
9.966	87.10255
9.967	87.09245
9.968	87.08215
9.969	87.07166
9.970	87.06101
9.971	87.05019
9.972	87.03917
9.973	87.02795
9.974	87.01652
9.975	87.00488
9.976	86.99302
9.977	86.98094
9.978	86.96863
9.979	86.95610
9.980	86.94333
9.981	86.93035
9.982	86.91718
9.983	86.90380
9.984	86.89020
9.985	86.87637
9.986	86.86230
9.987	86.84797
9.988	86.83337
9.989	86.81849
9.990	86.80330
9.991	86.78788
9.992	86.77227
9.993	86.75643
9.994	86.74033
9.995	86.72395
9.996	86.70726
9.997	86.69021
9.998	86.67278
9.999	86.65494
10.000	86.63666
10.001	86.61795
10.002	86.59883
10.003	86.57933
10.004	86.55946
10.005	86.53922
10.006	86.51864
10.007	86.49773
10.008	86.47649
10.009	86.45495
10.010	86.43311
10.011	86.41095
10.012	86.38846
10.013	86.36564
10.014	86.34250
10.015	86.31903
10.016	86.29525
10.017	86.27115
10.018	86.24675
10.019	86.22204
10.020	86.19703
10.021	86.17171
10.022	86.14608
10.023	86.12013
10.024	86.09388
10.025	86.06732
10.026	86.04045
10.027	86.01328
10.028	85.98582
10.029	85.95806
10.030	85.93001
10.031	85.90173
10.032	85.87326
10.033	85.84457
10.034	85.81560
10.035	85.78630
10.036	85.75664
10.037	85.72655
10.038	85.69600
10.039	85.66494
10.040	85.63331
10.041	85.60114
10.042	85.56851
10.043	85.53543
10.044	85.50189
10.045	85.46789
10.046	85.43344
10.047	85.39854
10.048	85.36318
10.049	85.32736
10.050	85.29108
10.051	85.25435
10.052	85.21713
10.053	85.17946
10.054	85.14132
10.055	85.10274
10.056	85.06370
10.057	85.02424
10.058	84.98434
10.059	84.94402
10.060	84.90329
10.061	84.86213
10.062	84.82050
10.063	84.77841
10.064	84.73589
10.065	84.69293
10.066	84.64958
10.067	84.60583
10.068	84.56172
10.069	84.51726
10.070	84.47247
10.071	84.42736
10.072	84.38196
10.073	84.33625
10.074	84.29020
10.075	84.24377
10.076	84.19696
10.077	84.14972
10.078	84.10202
10.079	84.05386
10.080	84.00518
10.081	83.95599
10.082	83.90631
10.083	83.85618
10.084	83.80560
10.085	83.75456
10.086	83.70306
10.087	83.65111
10.088	83.59871
10.089	83.54586
10.090	83.49255
10.091	83.43880
10.092	83.38459
10.093	83.32993
10.094	83.27482
10.095	83.21926
10.096	83.16325
10.097	83.10679
10.098	83.04988
10.099	82.99253
10.100	82.93473
10.101	82.87649
10.102	82.81784
10.103	82.75882
10.104	82.69940
10.105	82.63955
10.106	82.57923
10.107	82.51842
10.108	82.45708
10.109	82.39520
10.110	82.33274
10.111	82.26966
10.112	82.20606
10.113	82.14211
10.114	82.07775
10.115	82.01290
10.116	81.94747
10.117	81.88139
10.118	81.81458
10.119	81.74696
10.120	81.67844
10.121	81.60896
10.122	81.53851
10.123	81.46744
10.124	81.39574
10.125	81.32329
10.126	81.25003
10.127	81.17585
10.128	81.10067
10.129	81.02440
10.130	80.94695
10.131	80.86823
10.132	80.78817
10.133	80.70708
10.134	80.62502
10.135	80.54193
10.136	80.45773
10.137	80.37236
10.138	80.28576
10.139	80.19784
10.140	80.10854
10.141	80.01780
10.142	79.92555
10.143	79.83201
10.144	79.73737
10.145	79.64153
10.146	79.54440
10.147	79.44586
10.148	79.34582
10.149	79.24418
10.150	79.14084
10.151	79.03570
10.152	78.92865
10.153	78.81980
10.154	78.70958
10.155	78.59790
10.156	78.48463
10.157	78.36965
10.158	78.25282
10.159	78.13402
10.160	78.01313
10.161	77.89001
10.162	77.76455
10.163	77.63669
10.164	77.50707
10.165	77.37569
10.166	77.24239
10.167	77.10698
10.168	76.96931
10.169	76.82918
10.170	76.68644
10.171	76.54090
10.172	76.39240
10.173	76.24077
10.174	76.08642
10.175	75.92969
10.176	75.77045
10.177	75.60857
10.178	75.44391
10.179	75.27635
10.180	75.10576
10.181	74.93200
10.182	74.75494
10.183	74.57445
10.184	74.39062
10.185	74.20396
10.186	74.01437
10.187	73.82174
10.188	73.62595
10.189	73.42687
10.190	73.22440
10.191	73.01840
10.192	72.80875
10.193	72.59535
10.194	72.37810
10.195	72.15740
10.196	71.93334
10.197	71.70584
10.198	71.47481
10.199	71.24019
10.200	71.00188
10.201	70.75980
10.202	70.51389
10.203	70.26406
10.204	70.01022
10.205	69.75256
10.206	69.49132
10.207	69.22641
10.208	68.95776
10.209	68.68528
10.210	68.40887
10.211	68.12846
10.212	67.84397
10.213	67.55529
10.214	67.26236
10.215	66.96512
10.216	66.66377
10.217	66.35835
10.218	66.04886
10.219	65.73529
10.220	65.41765
10.221	65.09592
10.222	64.77011
10.223	64.44022
10.224	64.10624
10.225	63.76817
10.226	63.42584
10.227	63.07920
10.228	62.72834
10.229	62.37337
10.230	62.01439
10.231	61.65150
10.232	61.28481
10.233	60.91442
10.234	60.54044
10.235	60.16295
10.236	59.78189
10.237	59.39659
10.238	59.00716
10.239	58.61385
10.240	58.21686
10.241	57.81642
10.242	57.41275
10.243	57.00607
10.244	56.59661
10.245	56.18459
10.246	55.77021
10.247	55.35269
10.248	54.93160
10.249	54.50721
10.250	54.07980
10.251	53.64966
10.252	53.21705
10.253	52.78226
10.254	52.34556
10.255	51.90722
10.256	51.46753
10.257	51.02640
10.258	50.58259
10.259	50.13626
10.260	49.68770
10.261	49.23724
10.262	48.78520
10.263	48.33189
10.264	47.87762
10.265	47.42270
10.266	46.96746
10.267	46.51220
10.268	46.05596
10.269	45.59806
10.270	45.13884
10.271	44.67866
10.272	44.21784
10.273	43.75672
10.274	43.29566
10.275	42.83498
10.276	42.37503
10.277	41.91614
10.278	41.45835
10.279	41.00021
10.280	40.54177
10.281	40.08336
10.282	39.62532
10.283	39.16800
10.284	38.71171
10.285	38.25681
10.286	37.80363
10.287	37.35250
10.288	36.90375
10.289	36.45676
10.290	36.01057
10.291	35.56549
10.292	35.12179
10.293	34.67976
10.294	34.23969
10.295	33.80186
10.296	33.36658
10.297	32.93411
10.298	32.50476
10.299	32.07870
10.300	31.65494
10.301	31.23331
10.302	30.81401
